"","siteid","Sample","substrate","Site","sticID","wet_dry","n_wet","n_total","prc_missing","prc_wet","tempC_mean","LeafSpecies1","LeafSpecies2","LeafSpecies3","Elm","Populus","Oak","Locust","Graminales","Elderberry","Rubrus","Forb","Shrub","Unknown","Sediment.Texture.Description","Percent.Rocks","Percent.Leaf.Litter","Percent.Sediment","meanN2Ar","meanO2Ar","meanO2","project","date","rType","rep","sublocation","month","time_cst","sub_watershed","burn_area","stream_order","elevation","flow_state","conductivity","canopy_cover_percent","long","lat","stic_sublocation","stream_temp_C_1wk_avg","stream_temp_C_2wk_avg","stream_temp_C_3wk_avg","percent_wet_1wk_avg","percent_wet_2wk_avg","percent_wet_3wk_avg","twi","distance_from_outlet","drainage_area","wetted_width","slope_percent","weather","pH","crewBGC","crewMicro","wetdrybin","alpha.cent","page.rank","imp.closeness.cent","betweenness.cent","n.nodes.in.paths","n.paths","upstream.network.length","path.length.mean","path.length.var","path.length.skew","path.length.kurt","path.degree.mean","path.degree.var","path.degree.skew","path.degree.kurt","in.eccentricity","mean.efficiency","alpha.cent.wt","flowing.upstream.length.m","W_Chl.a_ug_per_mL","rock_area","B_Chl.a_ug_per_cm2","Biofilm_B_Glucosidase_Activity_.umoles_hr_1_mL_1_cm_2.","Biofilm_Phospahtase_Activity_.umoles_hr_1_mL_1_cm_2.","Biofilm_N_Acetylglucosaminidase_Activity_.umoles_hr_1_mL_1_cm_2.","Water_B_Glucosidase_Activity_.umoles_hr_1_mL_1.","Water_Phospahtase_Activity_.umoles_hr_1_mL_1.","Water_N_Acetylglucosaminidase_Activity_.umoles_hr_1_mL_1.","Leaf_Litter_B_Glucosidase_Activity_.umolperhperg_DW.","Leaf_Litter_B_Glucosidase_Activity_.umolperhperg_OM.","Leaf_Litter_Phosphatase_Activity_.umolperhperg_DW.","Leaf_Litter_Phosphatase_Activity_.umolperhperg_OM.","Leaf_Litter_N_Acetylglucosaminidase_Activity_.umolperhperg_DW.","Leaf_Litter_N_Acetylglucosaminidase_Activity_.umolperhperg_OM.","Leaf_Litter_Phenol_Oxidase_Activity_.umolperhperg_DW.","Leaf_Litter_Phenol_Oxidase_Activity_.umolperhperg_OM.","Leaf_Litter_Peroxidase_Activity_.umolperhperg_DW.","Leaf_Litter_Peroxidase_Activity_.umolperhperg_OM.","Sediment_B_Glucosidase_Activity_.umolperhperg_DW.","Sediment_B_Glucosidase_Activity_.umolperhperg_OM.","Sediment_Phosphatase_Activity_.umolperhperg_DW.","Sediment_Phosphatase_Activity_.umolperhperg_OM.","Sediment_N_Acetylglucosaminidase_Activity_.umolperhperg_DW.","Sediment_N_Acetylglucosaminidase_Activity_.umolperhperg_OM.","Sediment_Phenol_Oxidase_Activity_.umolperhperg_DW.","Sediment_Phenol_Activity_.umolperhperg_OM.","Sediment_Peroxidase_Activity_.umolperhperg_DW.","Sediment_Peroxidase_Activity_.umolperhperg_OM.","X16SCopyNocm2biofilm","X16SCopyNogleaftissue","X16SCopyNogsediment","X16SCopyNomLwater","ITSCopyNocm2biofilm","ITSCopyNogleaftissue","ITSCopyNogsediment","ITSCopyNomLwater","ITSsxtSRatioCopyNumberBio","ITSsxtSRatioCopyNumberLeaf","ITSsxtSRatioCopyNumberSed","ITSsxtSRatioCopyNumberWater"
"01m03_W","01M03","01m03_W","W","01m03","01M03_1","WET",2322,38271,0.321159338,0.060672572,16.02322855,"Locust","Elm","Oak",1,0,1,1,0,0,0,0,0,0,"Sandy coarse",30,1,50,38.89556,18.61564,260.6771,"AIMS",20210606,"ENVD",1,"SW","June","9:00","01M","N1B",3,378.8143921,"flowing",557.7,2.1,-96.575936,39.084711,"HS",16.58707281,16.81507807,16.89144344,1,1,1,15.67690945,1.7,25.997,"1",4.621014623,"cloudy, warm, nice breeze",8.2,"Connor Brown, Rachel Wakefield","Ken Aho, Michael J Braus",1,5510794.59817041,0.019353793523735,0.254993261931851,21,3,3,621.985374,501.607539666667,9519.89639317175,0.0669748625831583,NA,1.33333333333333,0.222222222222222,1.73205080756888,NA,621.985374,0.000151691411024302,10.2898921970307,621.985374,0,73.4,0.275,0.001202616,0.01404022,0.021861353,0.0210615,0.044938581,0.034667084,40.79157357,40.79157357,25.16757102,25.16757102,4.979253112,4.979253112,15.8752959,15.8752959,10.18707913,10.18707913,0.083266235,1.589628125,0.292901227,5.591750699,0.01327906,0.253509322,0.485640925,9.271326749,0.287383765,4.003357257,49011362,3475819022,1176258993,9270,114492500,1621357240,3.38e+11,1635102,1.068,0.939,1.481,1.502
"01m03_B","01M03","01m03_B","B","01m03","01M03_1","WET",2322,38271,0.321159338,0.060672572,16.02322855,"Locust","Elm","Oak",1,0,1,1,0,0,0,0,0,0,"Sandy coarse",30,1,50,38.89556,18.61564,260.6771,"AIMS",20210606,"ENVD",1,"SW","June","9:00","01M","N1B",3,378.8143921,"flowing",557.7,2.1,-96.575936,39.084711,"HS",16.58707281,16.81507807,16.89144344,1,1,1,15.67690945,1.7,25.997,"1",4.621014623,"cloudy, warm, nice breeze",8.2,"Connor Brown, Rachel Wakefield","Ken Aho, Michael J Braus",1,5510794.59817041,0.019353793523735,0.254993261931851,21,3,3,621.985374,501.607539666667,9519.89639317175,0.0669748625831583,NA,1.33333333333333,0.222222222222222,1.73205080756888,NA,621.985374,0.000151691411024302,10.2898921970307,621.985374,0,73.4,0.275,0.001202616,0.01404022,0.021861353,0.0210615,0.044938581,0.034667084,40.79157357,40.79157357,25.16757102,25.16757102,4.979253112,4.979253112,15.8752959,15.8752959,10.18707913,10.18707913,0.083266235,1.589628125,0.292901227,5.591750699,0.01327906,0.253509322,0.485640925,9.271326749,0.287383765,4.003357257,49011362,3475819022,1176258993,9270,114492500,1621357240,3.38e+11,1635102,1.068,0.939,1.481,1.502
"01m04_L","01M04","01m04_L","L","01m04","01M04_2","WET",11530,39571,0.298100289,0.291374997,14.93331606,"Populus","Oak","Elm",1,1,1,0,0,0,0,0,0,0,"FBOM find sand and clay",15,1,85,38.36237,18.35379,252.3483,"AIMS",20210606,"ENVD",1,"SW","June","10:37","01M","N1B",3,381.355896,"flowing",542.8,85.4,-96.575156,39.083636,"LS",16.35121842,16.62819331,16.70814712,1,1,1,15.51594639,1.84,24.7503,"5.29",5.164930423,"some sun, cloudy",8.13,"Connor Brown, Rachel Wakefield","Ken Aho, Michael J Braus",1,14388.1708685221,0.0156239387564612,0.522532149802539,16,2,2,238.976745,177.898366,3730.56838126764,-Inf,NA,1,0,NA,NA,238.976745,0.00031084601415975,4.82154494462493,238.976745,0,61.2,0.024,0.013192676,0.033271039,0.005775232,0.002434341,0.060129652,0.020439514,49.27616413,49.27616413,16.42538804,16.42538804,7.56518621,7.56518621,7.768150583,7.768150583,14.46071108,14.46071108,0.076700048,1.418950885,0.294265553,5.443912733,0.008555388,0.158274677,0.424522659,7.853669189,0.137469635,0.781476948,99734,4003060345,453826851,1979175,13018692,550459730,1.39e+11,1747193925,1.495,0.846,1.491,1.616
"01m04_B","01M04","01m04_B","B","01m04","01M04_2","WET",11530,39571,0.298100289,0.291374997,14.93331606,"Populus","Oak","Elm",1,1,1,0,0,0,0,0,0,0,"FBOM find sand and clay",15,1,85,38.36237,18.35379,252.3483,"AIMS",20210606,"ENVD",1,"SW","June","10:37","01M","N1B",3,381.355896,"flowing",542.8,85.4,-96.575156,39.083636,"LS",16.35121842,16.62819331,16.70814712,1,1,1,15.51594639,1.84,24.7503,"5.29",5.164930423,"some sun, cloudy",8.13,"Connor Brown, Rachel Wakefield","Ken Aho, Michael J Braus",1,14388.1708685221,0.0156239387564612,0.522532149802539,16,2,2,238.976745,177.898366,3730.56838126764,-Inf,NA,1,0,NA,NA,238.976745,0.00031084601415975,4.82154494462493,238.976745,0,61.2,0.024,0.013192676,0.033271039,0.005775232,0.002434341,0.060129652,0.020439514,49.27616413,49.27616413,16.42538804,16.42538804,7.56518621,7.56518621,7.768150583,7.768150583,14.46071108,14.46071108,0.076700048,1.418950885,0.294265553,5.443912733,0.008555388,0.158274677,0.424522659,7.853669189,0.137469635,0.781476948,99734,4003060345,453826851,1979175,13018692,550459730,1.39e+11,1747193925,1.495,0.846,1.491,1.616
"01m04_S","01M04","01m04_S","S","01m04","01M04_2","WET",11530,39571,0.298100289,0.291374997,14.93331606,"Populus","Oak","Elm",1,1,1,0,0,0,0,0,0,0,"FBOM find sand and clay",15,1,85,38.36237,18.35379,252.3483,"AIMS",20210606,"ENVD",1,"SW","June","10:37","01M","N1B",3,381.355896,"flowing",542.8,85.4,-96.575156,39.083636,"LS",16.35121842,16.62819331,16.70814712,1,1,1,15.51594639,1.84,24.7503,"5.29",5.164930423,"some sun, cloudy",8.13,"Connor Brown, Rachel Wakefield","Ken Aho, Michael J Braus",1,14388.1708685221,0.0156239387564612,0.522532149802539,16,2,2,238.976745,177.898366,3730.56838126764,-Inf,NA,1,0,NA,NA,238.976745,0.00031084601415975,4.82154494462493,238.976745,0,61.2,0.024,0.013192676,0.033271039,0.005775232,0.002434341,0.060129652,0.020439514,49.27616413,49.27616413,16.42538804,16.42538804,7.56518621,7.56518621,7.768150583,7.768150583,14.46071108,14.46071108,0.076700048,1.418950885,0.294265553,5.443912733,0.008555388,0.158274677,0.424522659,7.853669189,0.137469635,0.781476948,99734,4003060345,453826851,1979175,13018692,550459730,1.39e+11,1747193925,1.495,0.846,1.491,1.616
"01m04_W","01M04","01m04_W","W","01m04","01M04_2","WET",11530,39571,0.298100289,0.291374997,14.93331606,"Populus","Oak","Elm",1,1,1,0,0,0,0,0,0,0,"FBOM find sand and clay",15,1,85,38.36237,18.35379,252.3483,"AIMS",20210606,"ENVD",1,"SW","June","10:37","01M","N1B",3,381.355896,"flowing",542.8,85.4,-96.575156,39.083636,"LS",16.35121842,16.62819331,16.70814712,1,1,1,15.51594639,1.84,24.7503,"5.29",5.164930423,"some sun, cloudy",8.13,"Connor Brown, Rachel Wakefield","Ken Aho, Michael J Braus",1,14388.1708685221,0.0156239387564612,0.522532149802539,16,2,2,238.976745,177.898366,3730.56838126764,-Inf,NA,1,0,NA,NA,238.976745,0.00031084601415975,4.82154494462493,238.976745,0,61.2,0.024,0.013192676,0.033271039,0.005775232,0.002434341,0.060129652,0.020439514,49.27616413,49.27616413,16.42538804,16.42538804,7.56518621,7.56518621,7.768150583,7.768150583,14.46071108,14.46071108,0.076700048,1.418950885,0.294265553,5.443912733,0.008555388,0.158274677,0.424522659,7.853669189,0.137469635,0.781476948,99734,4003060345,453826851,1979175,13018692,550459730,1.39e+11,1747193925,1.495,0.846,1.491,1.616
"01m05_B","01M05","01m05_B","B","01m05","01M05_1","WET",18449,21654,0.615907196,0.851990394,17.02008821,"Elm","Elm","Oak",1,0,1,0,0,0,0,0,0,0,"FBOM coarse sand",5,1,95,37.71366,20.69981,282.3224,"AIMS",20210606,"ENVD",1,"SW","June","12:15","01M","N1B",3,384.7107544,"flowing",527.8,56.3,-96.574188,39.082643,"HS",15.99708767,16.13474349,16.19757807,0.982169391,0.991078067,0.99167245,15.9600172,2,19.8808,"1.6",2.666399599,"some sun, cloudy",8.18,"Connor Brown, Rachel Wakefield","Ken Aho, Michael J Braus",1,123.156758,0.0112358743243745,0.335634316686761,9,1,1,122.156758,122.156758,0,NA,NA,0,0,NA,NA,122.156758,0.000199663484049233,0.693147180559945,122.156758,0,75,0.029,0.010174052,0.103943622,0.006168171,0.001847746,0.053112135,0.003450885,13.33282106,11.42813234,5.442856411,4.665305495,2.853508188,2.445864161,2.991069947,2.56377424,6.320751585,5.417787073,0.080511677,1.85176856,0.142596385,3.27971685,0.005858831,0.134753111,0.327931088,7.542415029,0,0.423767942,14193280,5884777228,510833856,30685,56802974,246813120,1.2e+11,30857180,1.116,0.756,1.463,1.629
"01m05_L","01M05","01m05_L","L","01m05","01M05_1","WET",18449,21654,0.615907196,0.851990394,17.02008821,"Elm","Elm","Oak",1,0,1,0,0,0,0,0,0,0,"FBOM coarse sand",5,1,95,37.71366,20.69981,282.3224,"AIMS",20210606,"ENVD",1,"SW","June","12:15","01M","N1B",3,384.7107544,"flowing",527.8,56.3,-96.574188,39.082643,"HS",15.99708767,16.13474349,16.19757807,0.982169391,0.991078067,0.99167245,15.9600172,2,19.8808,"1.6",2.666399599,"some sun, cloudy",8.18,"Connor Brown, Rachel Wakefield","Ken Aho, Michael J Braus",1,123.156758,0.0112358743243745,0.335634316686761,9,1,1,122.156758,122.156758,0,NA,NA,0,0,NA,NA,122.156758,0.000199663484049233,0.693147180559945,122.156758,0,75,0.029,0.010174052,0.103943622,0.006168171,0.001847746,0.053112135,0.003450885,13.33282106,11.42813234,5.442856411,4.665305495,2.853508188,2.445864161,2.991069947,2.56377424,6.320751585,5.417787073,0.080511677,1.85176856,0.142596385,3.27971685,0.005858831,0.134753111,0.327931088,7.542415029,0,0.423767942,14193280,5884777228,510833856,30685,56802974,246813120,1.2e+11,30857180,1.116,0.756,1.463,1.629
"01m05_S","01M05","01m05_S","S","01m05","01M05_1","WET",18449,21654,0.615907196,0.851990394,17.02008821,"Elm","Elm","Oak",1,0,1,0,0,0,0,0,0,0,"FBOM coarse sand",5,1,95,37.71366,20.69981,282.3224,"AIMS",20210606,"ENVD",1,"SW","June","12:15","01M","N1B",3,384.7107544,"flowing",527.8,56.3,-96.574188,39.082643,"HS",15.99708767,16.13474349,16.19757807,0.982169391,0.991078067,0.99167245,15.9600172,2,19.8808,"1.6",2.666399599,"some sun, cloudy",8.18,"Connor Brown, Rachel Wakefield","Ken Aho, Michael J Braus",1,123.156758,0.0112358743243745,0.335634316686761,9,1,1,122.156758,122.156758,0,NA,NA,0,0,NA,NA,122.156758,0.000199663484049233,0.693147180559945,122.156758,0,75,0.029,0.010174052,0.103943622,0.006168171,0.001847746,0.053112135,0.003450885,13.33282106,11.42813234,5.442856411,4.665305495,2.853508188,2.445864161,2.991069947,2.56377424,6.320751585,5.417787073,0.080511677,1.85176856,0.142596385,3.27971685,0.005858831,0.134753111,0.327931088,7.542415029,0,0.423767942,14193280,5884777228,510833856,30685,56802974,246813120,1.2e+11,30857180,1.116,0.756,1.463,1.629
"01m05_W","01M05","01m05_W","W","01m05","01M05_1","WET",18449,21654,0.615907196,0.851990394,17.02008821,"Elm","Elm","Oak",1,0,1,0,0,0,0,0,0,0,"FBOM coarse sand",5,1,95,37.71366,20.69981,282.3224,"AIMS",20210606,"ENVD",1,"SW","June","12:15","01M","N1B",3,384.7107544,"flowing",527.8,56.3,-96.574188,39.082643,"HS",15.99708767,16.13474349,16.19757807,0.982169391,0.991078067,0.99167245,15.9600172,2,19.8808,"1.6",2.666399599,"some sun, cloudy",8.18,"Connor Brown, Rachel Wakefield","Ken Aho, Michael J Braus",1,123.156758,0.0112358743243745,0.335634316686761,9,1,1,122.156758,122.156758,0,NA,NA,0,0,NA,NA,122.156758,0.000199663484049233,0.693147180559945,122.156758,0,75,0.029,0.010174052,0.103943622,0.006168171,0.001847746,0.053112135,0.003450885,13.33282106,11.42813234,5.442856411,4.665305495,2.853508188,2.445864161,2.991069947,2.56377424,6.320751585,5.417787073,0.080511677,1.85176856,0.142596385,3.27971685,0.005858831,0.134753111,0.327931088,7.542415029,0,0.423767942,14193280,5884777228,510833856,30685,56802974,246813120,1.2e+11,30857180,1.116,0.756,1.463,1.629
"01m06_L","01M06","01m06_L","L","01m06","01M06_1","WET",15095,55215,0.020611242,0.273385855,13.46973558,"Elm","Elm","Elm",1,0,0,0,0,0,0,0,0,0,"FBOM silt",20,2,78,39.19682,8.39173,118.2369,"AIMS",20210606,"ENVD",1,"SW","June","14:04","01M","N1B",2,394.2240906,"flowing",575.6,60.4,-96.571582,39.080649,"HS",14.76879643,15.05901859,15.15785566,1,1,1,15.75028801,2.46,10.5589,"",1.747324665,"sunny, come clouds",7.99,"Connor Brown, Rachel Wakefield","Ken Aho, Michael J Braus",1,1,0.00607344558074295,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0.693147180559945,0,9.624197983,75,0.055,0.004579653,0.019421436,0.002640662,0.048701299,0.019718557,0.003190212,35.8961842,23.93078947,26.8163697,17.8775798,5.44571909,3.630479393,20.35185153,13.56790102,8.646900649,5.764600432,0.076790429,1.850649351,0.248004646,5.976911977,0.01327242,0.31986532,0.435891417,10.50498314,0.156371151,2.761026042,29998720,3475064189,312515175,101130,112549305,1.01e+11,82083983308,63357705,1.108,1.257,1.473,1.607
"01m06_B","01M06","01m06_B","B","01m06","01M06_1","WET",15095,55215,0.020611242,0.273385855,13.46973558,"Elm","Elm","Elm",1,0,0,0,0,0,0,0,0,0,"FBOM silt",20,2,78,39.19682,8.39173,118.2369,"AIMS",20210606,"ENVD",1,"SW","June","14:04","01M","N1B",2,394.2240906,"flowing",575.6,60.4,-96.571582,39.080649,"HS",14.76879643,15.05901859,15.15785566,1,1,1,15.75028801,2.46,10.5589,"",1.747324665,"sunny, come clouds",7.99,"Connor Brown, Rachel Wakefield","Ken Aho, Michael J Braus",1,1,0.00607344558074295,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0.693147180559945,0,9.624197983,75,0.055,0.004579653,0.019421436,0.002640662,0.048701299,0.019718557,0.003190212,35.8961842,23.93078947,26.8163697,17.8775798,5.44571909,3.630479393,20.35185153,13.56790102,8.646900649,5.764600432,0.076790429,1.850649351,0.248004646,5.976911977,0.01327242,0.31986532,0.435891417,10.50498314,0.156371151,2.761026042,29998720,3475064189,312515175,101130,112549305,1.01e+11,82083983308,63357705,1.108,1.257,1.473,1.607
"01m06_W","01M06","01m06_W","W","01m06","01M06_1","WET",15095,55215,0.020611242,0.273385855,13.46973558,"Elm","Elm","Elm",1,0,0,0,0,0,0,0,0,0,"FBOM silt",20,2,78,39.19682,8.39173,118.2369,"AIMS",20210606,"ENVD",1,"SW","June","14:04","01M","N1B",2,394.2240906,"flowing",575.6,60.4,-96.571582,39.080649,"HS",14.76879643,15.05901859,15.15785566,1,1,1,15.75028801,2.46,10.5589,"",1.747324665,"sunny, come clouds",7.99,"Connor Brown, Rachel Wakefield","Ken Aho, Michael J Braus",1,1,0.00607344558074295,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0.693147180559945,0,9.624197983,75,0.055,0.004579653,0.019421436,0.002640662,0.048701299,0.019718557,0.003190212,35.8961842,23.93078947,26.8163697,17.8775798,5.44571909,3.630479393,20.35185153,13.56790102,8.646900649,5.764600432,0.076790429,1.850649351,0.248004646,5.976911977,0.01327242,0.31986532,0.435891417,10.50498314,0.156371151,2.761026042,29998720,3475064189,312515175,101130,112549305,1.01e+11,82083983308,63357705,1.108,1.257,1.473,1.607
"01m06_S","01M06","01m06_S","S","01m06","01M06_1","WET",15095,55215,0.020611242,0.273385855,13.46973558,"Elm","Elm","Elm",1,0,0,0,0,0,0,0,0,0,"FBOM silt",20,2,78,39.19682,8.39173,118.2369,"AIMS",20210606,"ENVD",1,"SW","June","14:04","01M","N1B",2,394.2240906,"flowing",575.6,60.4,-96.571582,39.080649,"HS",14.76879643,15.05901859,15.15785566,1,1,1,15.75028801,2.46,10.5589,"",1.747324665,"sunny, come clouds",7.99,"Connor Brown, Rachel Wakefield","Ken Aho, Michael J Braus",1,1,0.00607344558074295,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0.693147180559945,0,9.624197983,75,0.055,0.004579653,0.019421436,0.002640662,0.048701299,0.019718557,0.003190212,35.8961842,23.93078947,26.8163697,17.8775798,5.44571909,3.630479393,20.35185153,13.56790102,8.646900649,5.764600432,0.076790429,1.850649351,0.248004646,5.976911977,0.01327242,0.31986532,0.435891417,10.50498314,0.156371151,2.761026042,29998720,3475064189,312515175,101130,112549305,1.01e+11,82083983308,63357705,1.108,1.257,1.473,1.607
"02m01_L","02M01","02m01_L","L","02m01","02M01_1","WET",48,12640,0.775795094,0.003797468,10.92487658,"Oak","Oak","Oak",0,0,1,0,0,0,0,0,0,0,NA,50,5,45,37.41552,19.71356,278.0889,"AIMS",20210605,"ENVD",1,"SW","June","9:21","02M","N1A",1,353.3493958,"flowing",546.1,71.9,-96.58813,39.09188,"LS",15.83346211,16.46933086,16.46933086,1,1,1,17.50626373,0.102,24.1532,"1.1",0.690609994,"sunny, 75deg, clear",7.94,"Erin Seybold, Amy Burgin","Kevin Kuehn, Charlie Bond, Diana Diaz, Brett Nave",1,1.42993643053286e+23,0.0337139699792605,1.21189460510248,10,10,10,2446.421945,1117.5401302,671357.198146196,0.370974688579958,-1.33880340352392,1.8,0.16,-1.77878118384471,1.40625,2446.421945,0.000720936707378034,63.6024867497573,2446.421945,8.178957107,75,0.149,NA,NA,NA,0.071862908,0.08881306,0,6.680031735,10.85505157,9.420650161,15.30855651,2.277228837,3.700496859,7.733607037,12.56711144,4.38744726,7.129601798,0.331863489,8.185966051,1.059443406,26.13293735,0.033024092,0.814594263,0.561313202,13.84572565,0.026764212,3.950119807,22781440,5048203593,341913295,21818,15776353,111450040,1.17e+11,2122966,1.027,0.693,1.502,1.403
"02m01_B","02M01","02m01_B","B","02m01","02M01_1","WET",48,12640,0.775795094,0.003797468,10.92487658,"Oak","Oak","Oak",0,0,1,0,0,0,0,0,0,0,NA,50,5,45,37.41552,19.71356,278.0889,"AIMS",20210605,"ENVD",1,"SW","June","9:21","02M","N1A",1,353.3493958,"flowing",546.1,71.9,-96.58813,39.09188,"LS",15.83346211,16.46933086,16.46933086,1,1,1,17.50626373,0.102,24.1532,"1.1",0.690609994,"sunny, 75deg, clear",7.94,"Erin Seybold, Amy Burgin","Kevin Kuehn, Charlie Bond, Diana Diaz, Brett Nave",1,1.42993643053286e+23,0.0337139699792605,1.21189460510248,10,10,10,2446.421945,1117.5401302,671357.198146196,0.370974688579958,-1.33880340352392,1.8,0.16,-1.77878118384471,1.40625,2446.421945,0.000720936707378034,63.6024867497573,2446.421945,8.178957107,75,0.149,NA,NA,NA,0.071862908,0.08881306,0,6.680031735,10.85505157,9.420650161,15.30855651,2.277228837,3.700496859,7.733607037,12.56711144,4.38744726,7.129601798,0.331863489,8.185966051,1.059443406,26.13293735,0.033024092,0.814594263,0.561313202,13.84572565,0.026764212,3.950119807,22781440,5048203593,341913295,21818,15776353,111450040,1.17e+11,2122966,1.027,0.693,1.502,1.403
"02m01_S","02M01","02m01_S","S","02m01","02M01_1","WET",48,12640,0.775795094,0.003797468,10.92487658,"Oak","Oak","Oak",0,0,1,0,0,0,0,0,0,0,NA,50,5,45,37.41552,19.71356,278.0889,"AIMS",20210605,"ENVD",1,"SW","June","9:21","02M","N1A",1,353.3493958,"flowing",546.1,71.9,-96.58813,39.09188,"LS",15.83346211,16.46933086,16.46933086,1,1,1,17.50626373,0.102,24.1532,"1.1",0.690609994,"sunny, 75deg, clear",7.94,"Erin Seybold, Amy Burgin","Kevin Kuehn, Charlie Bond, Diana Diaz, Brett Nave",1,1.42993643053286e+23,0.0337139699792605,1.21189460510248,10,10,10,2446.421945,1117.5401302,671357.198146196,0.370974688579958,-1.33880340352392,1.8,0.16,-1.77878118384471,1.40625,2446.421945,0.000720936707378034,63.6024867497573,2446.421945,8.178957107,75,0.149,NA,NA,NA,0.071862908,0.08881306,0,6.680031735,10.85505157,9.420650161,15.30855651,2.277228837,3.700496859,7.733607037,12.56711144,4.38744726,7.129601798,0.331863489,8.185966051,1.059443406,26.13293735,0.033024092,0.814594263,0.561313202,13.84572565,0.026764212,3.950119807,22781440,5048203593,341913295,21818,15776353,111450040,1.17e+11,2122966,1.027,0.693,1.502,1.403
"02m01_W","02M01","02m01_W","W","02m01","02M01_1","WET",48,12640,0.775795094,0.003797468,10.92487658,"Oak","Oak","Oak",0,0,1,0,0,0,0,0,0,0,NA,50,5,45,37.41552,19.71356,278.0889,"AIMS",20210605,"ENVD",1,"SW","June","9:21","02M","N1A",1,353.3493958,"flowing",546.1,71.9,-96.58813,39.09188,"LS",15.83346211,16.46933086,16.46933086,1,1,1,17.50626373,0.102,24.1532,"1.1",0.690609994,"sunny, 75deg, clear",7.94,"Erin Seybold, Amy Burgin","Kevin Kuehn, Charlie Bond, Diana Diaz, Brett Nave",1,1.42993643053286e+23,0.0337139699792605,1.21189460510248,10,10,10,2446.421945,1117.5401302,671357.198146196,0.370974688579958,-1.33880340352392,1.8,0.16,-1.77878118384471,1.40625,2446.421945,0.000720936707378034,63.6024867497573,2446.421945,8.178957107,75,0.149,NA,NA,NA,0.071862908,0.08881306,0,6.680031735,10.85505157,9.420650161,15.30855651,2.277228837,3.700496859,7.733607037,12.56711144,4.38744726,7.129601798,0.331863489,8.185966051,1.059443406,26.13293735,0.033024092,0.814594263,0.561313202,13.84572565,0.026764212,3.950119807,22781440,5048203593,341913295,21818,15776353,111450040,1.17e+11,2122966,1.027,0.693,1.502,1.403
"02m02_S","02M02","02m02_S","S","02m02","02M02_1","WET",3340,38271,0.321159338,0.087272347,15.41100468,"Elm","Elm","Elm",1,0,0,0,0,0,0,0,0,0,NA,60,10,30,38.40148,19.55916,267.3011,"AIMS",20210605,"ENVD",1,"SW","June","11:06","02M","N1A",1,356.2748718,"flowing",560.4,86.5,-96.58832556,39.09084425,"HS",15.72499257,16.30161338,16.30161338,1,1,1,16.74125099,0.235,23.732,"1.1",1.458008466,"sunny, clear, 80s",8.22,"Erin Seybold, Amy Burgin, Kaci Zarek","Brett Nave, Diana Diaz",1,2.29733755263143e+21,0.0325182639982559,0.671584543846178,18,9,9,2384.178744,1172.55214355556,608464.589448989,0.271073350725128,-1.42272837520791,1.77777777777778,0.172839506172839,-1.61984774146812,0.734693877551018,2384.178744,0.00039951489818333,55.8258767478726,2384.178744,0,75,0.06,NA,NA,NA,0.020519836,0.223432052,0.031913593,4.836906408,6.449208545,10.0478331,13.3971108,3.015406485,4.02054198,2.023267105,2.697689473,8.164961159,10.88661488,0.049185536,1.174987805,0.238161543,5.689414634,0.008736904,0.208714939,0.309306951,7.388999397,0,2.234993029,29998720,973505057,493887790,40380,23748757,134706840,1.58e+11,4850043,1.036,0.837,1.501,1.399
"02m02_L","02M02","02m02_L","L","02m02","02M02_1","WET",3340,38271,0.321159338,0.087272347,15.41100468,"Elm","Elm","Elm",1,0,0,0,0,0,0,0,0,0,NA,60,10,30,38.40148,19.55916,267.3011,"AIMS",20210605,"ENVD",1,"SW","June","11:06","02M","N1A",1,356.2748718,"flowing",560.4,86.5,-96.58832556,39.09084425,"HS",15.72499257,16.30161338,16.30161338,1,1,1,16.74125099,0.235,23.732,"1.1",1.458008466,"sunny, clear, 80s",8.22,"Erin Seybold, Amy Burgin, Kaci Zarek","Brett Nave, Diana Diaz",1,2.29733755263143e+21,0.0325182639982559,0.671584543846178,18,9,9,2384.178744,1172.55214355556,608464.589448989,0.271073350725128,-1.42272837520791,1.77777777777778,0.172839506172839,-1.61984774146812,0.734693877551018,2384.178744,0.00039951489818333,55.8258767478726,2384.178744,0,75,0.06,NA,NA,NA,0.020519836,0.223432052,0.031913593,4.836906408,6.449208545,10.0478331,13.3971108,3.015406485,4.02054198,2.023267105,2.697689473,8.164961159,10.88661488,0.049185536,1.174987805,0.238161543,5.689414634,0.008736904,0.208714939,0.309306951,7.388999397,0,2.234993029,29998720,973505057,493887790,40380,23748757,134706840,1.58e+11,4850043,1.036,0.837,1.501,1.399
